index	dominant_topic_no	topic_contribution_percentage	topic_keyword	id	likes	link	permalink	retweets	timestamp	tweet	tweet_hashtags	tweet_mentions	tweet_pic	username
6893	0.0	0.0843	fight, stand, continue, time, progress, equality, generation, hand, month, freedom	795703056100823040	12		https://twitter.com/KamalaHarris/status/795703056100823040	10	1478545320	This is a moment in time where we must stand up and fight for the ideals of this country. And I believe California will lead the way.	[]	[]		KamalaHarris
6894	2.0	0.0597	deserve, american, week, question, full, celebrate, democracy, happy, answer, good	795702714650923011	4		https://twitter.com/KamalaHarris/status/795702714650923011	7	1478545260	I believe the answer is a good one. We are a great county. Imperfect, but great.	[]	[]		KamalaHarris
6895	3.0	0.0838	show, voice, power, young, future, lead, leader, powerful, inspire, courage	795702508748316672	16		https://twitter.com/KamalaHarris/status/795702508748316672	14	1478545200	This is an inflection moment in our history, like the Civil Rights movement. We have to ask: what kind of country do we want to be?	[]	[]		KamalaHarris
6896	5.0	0.0702	make, nation, history, decision, turn, politic, difference, back, society, future	795702021902897152	6		https://twitter.com/KamalaHarris/status/795702021902897152	3	1478545080	".  @ApplegateCA49 We need a leader like Kamala in the Senate. She knows how to get results and make a difference for our families!"""""	[]	['ApplegateCA49']		KamalaHarris
6897	13.0	0.0545	california, state, family, community, victim, friend, stay, wildfire, affect, fire	795701762900430848	7		https://twitter.com/KamalaHarris/status/795701762900430848	7	1478545020	".  @ApplegateCA49 I want to be an important ally to the next Senator from California: Kamala Harris!"""""	[]	['ApplegateCA49']		KamalaHarris
6898	8.0	0.0714	system, community, reform, criminal_justice, happen, crime, fail, government, break, puerto_rico	795701030088343552	18		https://twitter.com/KamalaHarris/status/795701030088343552	17	1478544840	".  @ApplegateCA49: The people want and deserve new leadership that is about accountability, integrity, and transparency."""""	[]	['ApplegateCA49']		KamalaHarris
6899	21.0	0.0741	vote, election, day, voting, november, week, register, early, find, stake	795700661497171969	14		https://twitter.com/KamalaHarris/status/795700661497171969	10	1478544780	".  @ApplegateCA49 We cannot take this election for granted. We have to get out and vote."""""	[]	['ApplegateCA49']		KamalaHarris
6900	23.0	0.0611	support, campaign, teamkamala, proud, meet, hold, join, ca, honor, weekend	795700315911688193	75		https://twitter.com/KamalaHarris/status/795700315911688193	47	1478544660	Proud to stand with  @ApplegateCA49 today! He is a good man who has served our country and California with honor and distinction.	[]	['ApplegateCA49']	pic.twitter.com/V5L8on2sHf	KamalaHarris
6901	13.0	0.0893	california, state, family, community, victim, friend, stay, wildfire, affect, fire	795688020993314816	103		https://twitter.com/KamalaHarris/status/795688020993314816	20	1478541780	Sending my condolences to the family and friends of Janet Reno, who broke the glass ceiling as she fought for justice.	[]	[]		KamalaHarris
6902	21.0	0.0909	vote, election, day, voting, november, week, register, early, find, stake	795675193003872257	32	http://kamalaharris.org/how-to-vote/	https://twitter.com/KamalaHarris/status/795675193003872257	30	1478538720	Don’t wake up on November 9th with regrets — make a plan!  	[]	[]	pic.twitter.com/lIv1RB1sPt	KamalaHarris
6903	23.0	0.1017	support, campaign, teamkamala, proud, meet, hold, join, ca, honor, weekend	795661163031891969	120		https://twitter.com/KamalaHarris/status/795661163031891969	41	1478535360	Making the final push with  @MaxineWaters and  @KarenBassTweets! Their support has lifted up our campaign.  #gotv	['gotv']	['MaxineWaters', 'KarenBassTweets']	pic.twitter.com/VDUIDI52II	KamalaHarris
6904	0.0	0.0806	fight, stand, continue, time, progress, equality, generation, hand, month, freedom	795478637025853440	108		https://twitter.com/KamalaHarris/status/795478637025853440	28	1478491860	As AG I’ve worked to bring smart and effective approaches to fighting crime, fighting for consumers, and fighting for equal rights for all.	[]	[]		KamalaHarris
6905	18.0	0.1034	student, school, college, education, debt, start, good, serve, free, america	795444412482514944	54	http://www.nytimes.com/2016/10/30/upshot/a-conveyor-belt-of-dropouts-and-debt-at-for-profit-colleges.html	https://twitter.com/KamalaHarris/status/795444412482514944	31	1478483700	For-profit colleges target vulnerable students & then leave them buried in debt after graduation. This can’t go on. ...	[]	[]		KamalaHarris
6906	23.0	0.0709	support, campaign, teamkamala, proud, meet, hold, join, ca, honor, weekend	795427483789062144	61		https://twitter.com/KamalaHarris/status/795427483789062144	18	1478479620	California needs  @AMuratsuchi in the Assembly! If you've already voted for him, stop by his Torrance campaign office to help out.  #ad66	['ad66']	['AMuratsuchi']	pic.twitter.com/cDykXMNQvA	KamalaHarris
6907	21.0	0.0853	vote, election, day, voting, november, week, register, early, find, stake	795400380834140160	142		https://twitter.com/KamalaHarris/status/795400380834140160	54	1478473200	Make a plan to get to the polls on Tuesday!  #TinaTaughtMe  #TeamKamala	['TinaTaughtMe', 'TeamKamala']	[]	pic.twitter.com/hG0TrJBrfo	KamalaHarris
6908	21.0	0.0741	vote, election, day, voting, november, week, register, early, find, stake	795384791692513280	39		https://twitter.com/KamalaHarris/status/795384791692513280	13	1478469480	At  @BishopNoelJones' City of Refuge with  @MaxineWaters,  @KarenBassTweets,  @HerbJWesson to remind Californians: Your  #vote is your voice!	['vote']	['BishopNoelJones', 'MaxineWaters', 'KarenBassTweets', 'HerbJWesson']	pic.twitter.com/04y32K9Si6	KamalaHarris
6909	21.0	0.0926	vote, election, day, voting, november, week, register, early, find, stake	795381504025227264	58	http://go.kamalaharris.org/page/s/gotv-in-san-diego-	https://twitter.com/KamalaHarris/status/795381504025227264	49	1478468700	Election Day is almost here! Before you vote, join me &  @ApplegateCA49 on Monday in San Diego:  ...	[]	['ApplegateCA49']	pic.twitter.com/cNFzSX4cIJ	KamalaHarris
6910	23.0	0.0714	support, campaign, teamkamala, proud, meet, hold, join, ca, honor, weekend	795362100247834625	29		https://twitter.com/KamalaHarris/status/795362100247834625	5	1478464020	I'm so grateful to have the prayers of  @BishopMcClendon and The Place of Grace! Thank you for welcoming us this morning.	[]	['BishopMcClendon']	pic.twitter.com/M8LwOpwucz	KamalaHarris
6911	15.0	0.0905	justice, speak, country, truth, moment, equal, place, survivor, hate, opportunity	795355107101700096	82	http://www.vox.com/2016/11/1/13480416/trump-supporters-sexism	https://twitter.com/KamalaHarris/status/795355107101700096	62	1478462400	Sexism has no place in our country. Period.  ...	[]	[]		KamalaHarris
6912	21.0	0.1111	vote, election, day, voting, november, week, register, early, find, stake	795351590446120960	31		https://twitter.com/KamalaHarris/status/795351590446120960	8	1478461560	.  @HerbJWesson,  @KarenBassTweets, and I stopped by Mt. Tabor this AM to remind worshippers that they can  #vote early after service today!	['vote']	['HerbJWesson', 'KarenBassTweets']	pic.twitter.com/dhmA6Z5Ngh	KamalaHarris
6913	17.0	0.0702	country, ca, back, matter, issue, home, talk, love, work, hope	795336211850113024	58		https://twitter.com/KamalaHarris/status/795336211850113024	28	1478457900	Join  @AldisHodge & vote on Tuesday for the issues that matter to you & your family.  #TeamKamala	['TeamKamala']	['AldisHodge']	pic.twitter.com/OYSOQUxvyu	KamalaHarris
6914	4.0	0.0536	bill, american, pay, plan, family, give, cost, tax, money, corporation	795324048901214208	49		https://twitter.com/KamalaHarris/status/795324048901214208	7	1478454960	It is always a blessing to spend time with  @BishopCEBlake and the WestA family!	[]	['BishopCEBlake']	pic.twitter.com/xLidjveqY6	KamalaHarris
6915	14.0	0.0682	senate, republican, story, american, hear, kavanaugh, supreme_court, record, add, share	795312794551906305	114		https://twitter.com/KamalaHarris/status/795312794551906305	32	1478452320	In the Senate, I’ll continue to be an outspoken leader for the humane treatment of animals.	[]	[]		KamalaHarris
6916	23.0	0.0923	support, campaign, teamkamala, proud, meet, hold, join, ca, honor, weekend	795310872264478720	41		https://twitter.com/KamalaHarris/status/795310872264478720	48	1478451840	.  @KarenBassTweets,  @HerbJWesson,  @ArevaMartin, and I kicked off our church visits this morning at  @FAMECHURCH in Los Angeles!	[]	['KarenBassTweets', 'HerbJWesson', 'ArevaMartin', 'FAMECHURCH']	pic.twitter.com/oIVLTUCmI3	KamalaHarris
6917	17.0	0.0714	country, ca, back, matter, issue, home, talk, love, work, hope	795285364076331008	10	http://kamalaharris.org/online-phone-bank-1605/	https://twitter.com/KamalaHarris/status/795285364076331008	5	1478445780	Love to talk on the phone? We need you! Help phone bank for  #TeamKamala.  ...	['TeamKamala']	[]		KamalaHarris
6918	23.0	0.0838	support, campaign, teamkamala, proud, meet, hold, join, ca, honor, weekend	795101157995716608	46		https://twitter.com/KamalaHarris/status/795101157995716608	10	1478401860	A look inside the Fearless For The People tour bus. Excited to travel to Torrance tomorrow!	[]	[]	pic.twitter.com/gUL8YJAzvM	KamalaHarris
6919	23.0	0.0663	support, campaign, teamkamala, proud, meet, hold, join, ca, honor, weekend	795084690457665536	161		https://twitter.com/KamalaHarris/status/795084690457665536	79	1478397900	Voters across the Golden State are coming out to be part our Fearless for the People tour! Take a look at a few of the places we’ve been.	[]	[]	pic.twitter.com/NXlx3ZdS6U	KamalaHarris
6920	6.0	0.0682	president, life, stop, trump, time, run, wrong, put, agree, target	795071202733780993	105	http://tricountysentry.com/blog/kamala-harris-brings-energized-campaign-to-santa-barbara/	https://twitter.com/KamalaHarris/status/795071202733780993	40	1478394720	.  @realDonaldTrump is not fit to be president of the most powerful nation in the world.  #ImWithHer  ...	['ImWithHer']	['realDonaldTrump']		KamalaHarris
6921	23.0	0.1071	support, campaign, teamkamala, proud, meet, hold, join, ca, honor, weekend	795033469634146304	69		https://twitter.com/KamalaHarris/status/795033469634146304	17	1478385720	Cheyenne’s been a supporter for years - I first met her when she was just 3! So proud she’s one of our  #KidsForKamala.	['KidsForKamala']	[]	pic.twitter.com/uxbuNWCeGY	KamalaHarris
6922	23.0	0.0679	support, campaign, teamkamala, proud, meet, hold, join, ca, honor, weekend	794985144335507456	73		https://twitter.com/KamalaHarris/status/794985144335507456	28	1478374200	Ready to vote?  @anthonyanderson is and he’s on  #TeamKamala!	['TeamKamala']	['anthonyanderson']	pic.twitter.com/RuxPhFf9Hk	KamalaHarris
6923	21.0	0.1207	vote, election, day, voting, november, week, register, early, find, stake	794974818114400256	44	http://www.sos.ca.gov/elections/polling-place/	https://twitter.com/KamalaHarris/status/794974818114400256	23	1478371740	November 8 is closing in — have you made a plan for Election Day yet? Find your polling location here:  ...	[]	[]		KamalaHarris
6924	15.0	0.0702	justice, speak, country, truth, moment, equal, place, survivor, hate, opportunity	794962533857824768	113		https://twitter.com/KamalaHarris/status/794962533857824768	43	1478368800	The stakes are high in this election. We must reject those people whose rhetoric divides us and talks about us vs. them.	[]	[]		KamalaHarris
6925	1.0	0.067	year, time, end, action, safe, long, ban, hour, demand, gun	794943096693854208	26	http://www.latimes.com/business/la-fi-jobs-report-20161104-story.html	https://twitter.com/KamalaHarris/status/794943096693854208	8	1478364120	We’re making progress, but we still have a long way to go to fully repair the broken ladder of opportunity. ...	[]	[]		KamalaHarris
6926	11.0	0.0769	trump, clear, service, open, program, chip, funding, attempt, budget, profit	794738511257669632	7	http://www.easyvoterguide.org/wp-content/uploads/2016/09/EVG-Ch-CAGeneral-Nov-8-16-Final.pdf	https://twitter.com/KamalaHarris/status/794738511257669632	5	1478315400	你凖備好在星期二投票了嗎?取得所有你需要的信息:  ...	[]	[]		KamalaHarris
6927	11.0	0.0829	trump, clear, service, open, program, chip, funding, attempt, budget, profit	794708563306446852	26	http://www.latimes.com/local/lanow/la-me-ln-water-conservation-20161101-story.html	https://twitter.com/KamalaHarris/status/794708563306446852	13	1478308260	We must also work to create a comprehensive, long-term approach to building a more sustainable water future. ...	[]	[]		KamalaHarris
6928	2.0	0.0796	deserve, american, week, question, full, celebrate, democracy, happy, answer, good	794680887354986496	211		https://twitter.com/KamalaHarris/status/794680887354986496	34	1478301660	When I ran for AG, a supporter did a card trick & my card said “our next AG.” Saw him again this week & showed him I saved the first.	[]	[]	pic.twitter.com/IQ2ixdfUvM	KamalaHarris
6929	23.0	0.0734	support, campaign, teamkamala, proud, meet, hold, join, ca, honor, weekend	794656879645323264	22	https://www.pscp.tv/w/auu1kjFXZ0tnR3lERERLdlB8MWpNSmdBWlJncmtLTJucVONgrHGsn-mFP8EKDEZen59fWRaOhy63M0CwLaUv	https://twitter.com/KamalaHarris/status/794656879645323264	9	1478295900	LIVE on  #Periscope: Rally in Alameda Co. with  #ad16 candidate  @cookkallio!  ...	['Periscope', 'ad16']	['cookkallio']		KamalaHarris
6930	21.0	0.0791	vote, election, day, voting, november, week, register, early, find, stake	794655899436449792	30		https://twitter.com/KamalaHarris/status/794655899436449792	10	1478295660	Getting out the vote with Assembly candidate  @CookKallio, a former teacher who's dedicated to public service!  #ad16	['ad16']	['CookKallio']	pic.twitter.com/peSFXtjACZ	KamalaHarris
6931	21.0	0.0909	vote, election, day, voting, november, week, register, early, find, stake	794646551368855552	41		https://twitter.com/KamalaHarris/status/794646551368855552	11	1478293440	Reminding San Francisco how important it is to vote in this election with  #BART board candidate  @lateefahsimon and Jim Dean of  @DFAaction! – bei Embarcadero MUNI Metro Station	['BART']	['lateefahsimon', 'DFAaction']	pic.twitter.com/5aq2p5D4o3	KamalaHarris
6932	3.0	0.0479	show, voice, power, young, future, lead, leader, powerful, inspire, courage	794645471616712704	18	http://kamalaharris.org/uncategorized/2016/fearless-for-the-people-tour/	https://twitter.com/KamalaHarris/status/794645471616712704	3	1478293200	Join our Fearless for the People bus tour:  ...	[]	[]	pic.twitter.com/5euWkPQsgs	KamalaHarris
6933	22.0	0.0709	woman, black, elect, man, color, office, high, earn, reproductive, die	794616457988554752	53	https://www.washingtonpost.com/news/wonk/wp/2016/11/03/why-ambitious-men-are-celebrated-and-ambitious-women-are-criticized/	https://twitter.com/KamalaHarris/status/794616457988554752	25	1478286300	There’s a striking contrast between how ambitious women are regarded, versus how ambitious men are regarded. ...	[]	[]		KamalaHarris
6934	7.0	0.0829	climate_change, protect, critical, national, real, crisis, address, head, face, threat	794591291132678144	62		https://twitter.com/KamalaHarris/status/794591291132678144	18	1478280300	America needs to address criminal justice reform, make college more affordable, and combat climate change.	[]	[]		KamalaHarris
6935	0.0	0.0833	fight, stand, continue, time, progress, equality, generation, hand, month, freedom	794567140158210048	61	http://kamalaharris.org/online-phone-bank-1605	https://twitter.com/KamalaHarris/status/794567140158210048	25	1478274540	Four more days to go until Election Day. It’s time we roll up our sleeves and get to work →  ...	[]	[]	pic.twitter.com/nLD3uvyLyw	KamalaHarris
